STATION,NAME,DATE,Year,Month,PRCP,TAVG,TMAX,TMIN,,Location,Month,Mean,StDev,ln(Mean),ln(StDev)
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1909-11,1909,11-Nov,,47.4,56,38.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1909-12,1909,12-Dec,,31.3,37.6,25,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-01,1910,1-Jan,,30.6,38.7,22.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-02,1910,2-Feb,,31,39.1,22.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-03,1910,3-Mar,,46.4,57.1,35.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-04,1910,4-Apr,,55,64.9,45.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-05,1910,5-May,,61.8,70.8,52.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-06,1910,6-Jun,,68.9,77.9,59.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-07,1910,7-Jul,,76.8,87.8,65.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-08,1910,8-Aug,,70.9,80.2,61.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-09,1910,9-Sep,,68.1,77.7,58.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-10,1910,10-Oct,,58,68.4,47.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-11,1910,11-Nov,,,,34,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1910-12,1910,12-Dec,,27.4,34.3,20.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-01,1911,1-Jan,,33.5,41,25.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-02,1911,2-Feb,,30.6,38,23.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-03,1911,3-Mar,,38.1,47.7,28.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-04,1911,4-Apr,,48.3,58.3,38.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-05,1911,5-May,,65.4,76.9,54,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-06,1911,6-Jun,,69.5,79.2,59.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-07,1911,7-Jul,,77.4,88.1,66.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-08,1911,8-Aug,,72.7,82.3,63.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-09,1911,9-Sep,1.56,67.2,76.4,58,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-10,1911,10-Oct,7.93,54.7,63.4,46,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-11,1911,11-Nov,6.33,41.8,49.6,34,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1911-12,1911,12-Dec,5.09,38.5,46.2,30.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-01,1912,1-Jan,,22.6,30.5,14.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-02,1912,2-Feb,,28.9,38,19.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-03,1912,3-Mar,,39.3,47.7,30.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-04,1912,4-Apr,,51.3,61.7,41,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-05,1912,5-May,,63.1,73.5,52.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-06,1912,6-Jun,,69.8,79.5,60.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-07,1912,7-Jul,,75.6,86,65.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-08,1912,8-Aug,,72.2,81.4,63.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-09,1912,9-Sep,,67.2,75.5,59,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-10,1912,10-Oct,,60,70.7,49.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-11,1912,11-Nov,,48,57.1,39,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1912-12,1912,12-Dec,,37.1,44.8,29.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-01,1913,1-Jan,,40.1,48.1,32.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-02,1913,2-Feb,,30,39.6,20.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-03,1913,3-Mar,,44.4,58.9,29.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-04,1913,4-Apr,,54,64.2,43.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-05,1913,5-May,,63.1,73.7,52.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-06,1913,6-Jun,,71.8,83.4,60.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-07,1913,7-Jul,,76.8,87.3,66.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-08,1913,8-Aug,,73.9,83.4,64.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-09,1913,9-Sep,,65.6,75,56.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-10,1913,10-Oct,,59.6,67.7,51.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-11,1913,11-Nov,,47.6,55.8,39.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1913-12,1913,12-Dec,,39.4,47.1,31.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-01,1914,1-Jan,,32.2,39.8,24.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-02,1914,2-Feb,,26.3,34.9,17.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-03,1914,3-Mar,,37.4,45.5,29.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-04,1914,4-Apr,,48.9,58.4,39.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-06,1914,6-Jun,,69.8,80.2,59.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-07,1914,7-Jul,,72.9,81.8,64,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-08,1914,8-Aug,,75,85.1,64.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-09,1914,9-Sep,,67.3,78.8,55.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-10,1914,10-Oct,,59.4,68.6,50.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-11,1914,11-Nov,,44.1,53.1,35.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1914-12,1914,12-Dec,,32,38.7,25.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-01,1915,1-Jan,,33.8,41.7,26,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-02,1915,2-Feb,,37.2,46.3,28.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-03,1915,3-Mar,,37.3,46.2,28.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-04,1915,4-Apr,,,,44.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-05,1915,5-May,,,,49.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-06,1915,6-Jun,,69,79.4,58.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-07,1915,7-Jul,,74,83.6,64.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-08,1915,8-Aug,,,,63,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-09,1915,9-Sep,,69.6,78.7,60.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-10,1915,10-Oct,,,,48.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-11,1915,11-Nov,,44.7,52.6,36.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1915-12,1915,12-Dec,,31.9,38,25.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-01,1916,1-Jan,,33.8,43.3,24.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-02,1916,2-Feb,,,,18.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-03,1916,3-Mar,,,,23.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-04,1916,4-Apr,,,,40.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-05,1916,5-May,,,,52.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-06,1916,6-Jun,,66,74.8,57.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-07,1916,7-Jul,,75.3,84,66.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-08,1916,8-Aug,,74.5,84.9,64.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-09,1916,9-Sep,,65.8,76.4,55.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-10,1916,10-Oct,,56.4,66.6,46.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-11,1916,11-Nov,,,,36.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1916-12,1916,12-Dec,,32.8,38.1,27.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-01,1917,1-Jan,,,,25.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-02,1917,2-Feb,,,,20.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-03,1917,3-Mar,,39.2,46.5,32,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-04,1917,4-Apr,,,,40.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-05,1917,5-May,,,,46.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-07,1917,7-Jul,,74.5,82.3,66.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-08,1917,8-Aug,,75.4,84.6,66.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-09,1917,9-Sep,,62.8,70.9,54.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-11,1917,11-Nov,,,,33.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1917-12,1917,12-Dec,,,,16,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-01,1918,1-Jan,,20.1,27.3,13,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-02,1918,2-Feb,,28.9,37.6,20.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-03,1918,3-Mar,,,,31,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-04,1918,4-Apr,,,,40.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-05,1918,5-May,,,,55.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-06,1918,6-Jun,,67.1,76,58.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-07,1918,7-Jul,,73.8,82.9,64.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-08,1918,8-Aug,,76.2,85.6,66.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-09,1918,9-Sep,,62.9,72.1,53.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-10,1918,10-Oct,,58.2,67.7,48.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-11,1918,11-Nov,,,,37.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1918-12,1918,12-Dec,,36.8,43.5,30.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-01,1919,1-Jan,,33.3,40,26.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-02,1919,2-Feb,,33.4,39.4,27.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-03,1919,3-Mar,,42.3,50.6,33.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-04,1919,4-Apr,,48.2,57.1,39.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-05,1919,5-May,,61.5,70.9,52.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-06,1919,6-Jun,,69.8,79.1,60.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-07,1919,7-Jul,,73.6,81.4,65.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-09,1919,9-Sep,,,,55.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-10,1919,10-Oct,,,,49.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-11,1919,11-Nov,,45.1,53.3,36.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1919-12,1919,12-Dec,,28.8,37.2,20.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-01,1920,1-Jan,,,,14.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-02,1920,2-Feb,,28,35,21.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-03,1920,3-Mar,,38.6,46.8,30.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-04,1920,4-Apr,,,,40.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-05,1920,5-May,,,,51,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-06,1920,6-Jun,,69.8,79.5,60.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-07,1920,7-Jul,,73.8,83.3,64.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-08,1920,8-Aug,,73.3,80.5,66.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-09,1920,9-Sep,,68,77,59,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-10,1920,10-Oct,,62.5,72.6,52.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-11,1920,11-Nov,,43.4,49.3,37.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1920-12,1920,12-Dec,,36.3,42.5,30.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-01,1921,1-Jan,,,,24.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-02,1921,2-Feb,,,,26.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-03,1921,3-Mar,,48.9,59.6,38.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-04,1921,4-Apr,,56.9,67.1,46.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-05,1921,5-May,,62.5,72.3,52.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-06,1921,6-Jun,,71.9,82.4,61.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-07,1921,7-Jul,,78.2,87.6,68.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-08,1921,8-Aug,,71.9,81,62.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-09,1921,9-Sep,,,81,,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-10,1921,10-Oct,,54.6,63.2,46,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-11,1921,11-Nov,,44.4,50.7,38.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1921-12,1921,12-Dec,,32,37.8,26.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-01,1922,1-Jan,,27.5,33.9,21.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-02,1922,2-Feb,,32.9,41,24.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-03,1922,3-Mar,,,,32.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-04,1922,4-Apr,,52,61.5,42.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-05,1922,5-May,,64.9,74.9,54.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-06,1922,6-Jun,,72.3,80,64.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-07,1922,7-Jul,,73.3,81.9,64.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-08,1922,8-Aug,,72.6,80.9,64.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-09,1922,9-Sep,,68.2,77.6,58.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-10,1922,10-Oct,,57.9,67.9,47.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-11,1922,11-Nov,,45.5,52.7,38.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1922-12,1922,12-Dec,,32,39,25.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-01,1923,1-Jan,,,,22.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-02,1923,2-Feb,,24.9,31.7,18.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-03,1923,3-Mar,,,,28.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-04,1923,4-Apr,,51.2,61.1,41.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-05,1923,5-May,,62.1,72.8,51.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-06,1923,6-Jun,,74,85.5,62.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-07,1923,7-Jul,,73.2,82.8,63.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-08,1923,8-Aug,,72.6,82.7,62.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-09,1923,9-Sep,,68.9,77.5,60.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-10,1923,10-Oct,,,64.1,,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-11,1923,11-Nov,,44.9,51.4,38.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1923-12,1923,12-Dec,,41,47,35,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-01,1924,1-Jan,,,,25.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-02,1924,2-Feb,,28.7,34.9,22.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-03,1924,3-Mar,,39.9,47.4,32.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-04,1924,4-Apr,,,,40.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-05,1924,5-May,,,,49.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1924-06,1924,6-Jun,,69.8,81,58.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-03,1935,3-Mar,2.05,42.7,52.5,32.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-04,1935,4-Apr,1.47,49.5,58,41.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-05,1935,5-May,1.01,59,69.3,48.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-06,1935,6-Jun,3.49,69.2,79,59.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-07,1935,7-Jul,3.12,76.3,85.1,67.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-08,1935,8-Aug,2.15,73,81.8,64.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-09,1935,9-Sep,4.17,63.6,72.9,54.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-10,1935,10-Oct,3.69,55.3,66.2,44.5,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-11,1935,11-Nov,2.97,48.1,54.5,41.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1935-12,1935,12-Dec,1.07,29.3,35,23.6,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-01,1936,1-Jan,6.09,27.8,34.8,20.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-02,1936,2-Feb,2.5,24.4,31.6,17.1,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-03,1936,3-Mar,4.24,44.4,52.6,36.2,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-04,1936,4-Apr,2.63,47.4,55.8,39,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-05,1936,5-May,2.02,63.5,75.2,51.8,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-06,1936,6-Jun,5.74,69.1,77.8,60.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-07,1936,7-Jul,2.41,74.9,85.1,64.7,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-08,1936,8-Aug,3.52,74.2,84.1,64.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-09,1936,9-Sep,4.05,66.6,75,58.3,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-10,1936,10-Oct,4.3,55.7,65.1,46.4,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-11,1936,11-Nov,0.94,41.3,49.8,32.9,,,,,,,
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1936-12,1936,12-Dec,6.63,37.9,45.9,30,,,,,,,
